y	yend	x	xend	clickSelects	showSelected1	PANEL
4.9	4.9	118198.987	118199.961	chr11:118198987-118199961	2304	1
4.95	4.95	118199.06	118200.161	chr11:118199060-118200161	1629	1
5	5	118199.962	118201.879	chr11:118199962-118201879	2304	1
5.05	5.05	118200.162	118201.432	chr11:118200162-118201432	1629	1
5.1	5.1	118200.388	118202.617	chr11:118200388-118202617	3258	1
5.15	5.15	118200.904	118225.604	chr11:118200904-118225604	26066	1
5.2	5.2	118201.433	118202.458	chr11:118201433-118202458	1629	1
5.25	5.25	118202.121	118208.37	chr11:118202121-118208370	9216	1
5.3	5.3	118202.212	118203.695	chr11:118202212-118203695	2304	1
5.35	5.35	118202.428	118208.431	chr11:118202428-118208431	6516	1
5.4	5.4	118202.618	118204.895	chr11:118202618-118204895	3258	1
5.45	5.45	118202.692	118203.892	chr11:118202692-118203892	1629	1
5.5	5.5	118202.707	118207.605	chr11:118202707-118207605	13033	1
5.55	5.55	118202.864	118207.472	chr11:118202864-118207472	4608	1
5.6	5.6	118203.696	118204.821	chr11:118203696-118204821	2304	1
5.65	5.65	118203.893	118204.314	chr11:118203893-118204314	1629	1
5.7	5.7	118204.409	118206.012	chr11:118204409-118206012	1629	1
5.75	5.75	118204.822	118206.054	chr11:118204822-118206054	2304	1
5.8	5.8	118204.896	118205.988	chr11:118204896-118205988	3258	1
5.85	5.85	118205.989	118207.487	chr11:118205989-118207487	3258	1
5.9	5.9	118206.013	118206.943	chr11:118206013-118206943	1629	1
5.95	5.95	118206.055	118206.943	chr11:118206055-118206943	2304	1
6	6	118206.944	118208.392	chr11:118206944-118208392	1629	1
6.05	6.05	118206.944	118208.39	chr11:118206944-118208390	2304	1
6.1	6.1	118207.488	118209.535	chr11:118207488-118209535	3258	1
6.15	6.15	118207.606	118220.428	chr11:118207606-118220428	13033	1
6.2	6.2	118208.1	118222.359	chr11:118208100-118222359	18432	1
6.25	6.25	118208.371	118214.262	chr11:118208371-118214262	9216	1
6.3	6.3	118208.391	118209.537	chr11:118208391-118209537	2304	1
6.35	6.35	118208.393	118209.422	chr11:118208393-118209422	1629	1
6.4	6.4	118208.777	118213.897	chr11:118208777-118213897	6516	1
6.45	6.45	118209.252	118213.86	chr11:118209252-118213860	4608	1
6.5	6.5	118209.423	118210.639	chr11:118209423-118210639	1629	1
6.55	6.55	118209.536	118211.789	chr11:118209536-118211789	3258	1
6.6	6.6	118209.538	118210.524	chr11:118209538-118210524	2304	1
6.65	6.65	118210.525	118210.925	chr11:118210525-118210925	2304	1
6.7	6.7	118210.64	118211.926	chr11:118210640-118211926	1629	1
6.75	6.75	118210.926	118211.667	chr11:118210926-118211667	2304	1
6.8	6.8	118211.668	118213.341	chr11:118211668-118213341	2304	1
6.85	6.85	118211.79	118213.354	chr11:118211790-118213354	3258	1
6.9	6.9	118211.927	118213.402	chr11:118211927-118213402	1629	1
6.95	6.95	118213.342	118214.904	chr11:118213342-118214904	2304	1
7	7	118213.355	118214.508	chr11:118213355-118214508	3258	1
7.05	7.05	118213.403	118214.361	chr11:118213403-118214361	1629	1
7.1	7.1	118213.898	118218.859	chr11:118213898-118218859	6516	1
7.15	7.15	118214.263	118219.522	chr11:118214263-118219522	9216	1
7.2	7.2	118214.496	118218.828	chr11:118214496-118218828	4608	1
7.25	7.25	118214.509	118217.408	chr11:118214509-118217408	3258	1
7.3	7.3	118214.88	118216.31	chr11:118214880-118216310	1629	1
7.35	7.35	118214.905	118217.19	chr11:118214905-118217190	2304	1
7.4	7.4	118216.311	118217.053	chr11:118216311-118217053	1629	1
7.45	7.45	118217.054	118218.159	chr11:118217054-118218159	1629	1
7.5	7.5	118217.257	118218.373	chr11:118217257-118218373	2304	1
7.55	7.55	118217.409	118218.173	chr11:118217409-118218173	3258	1
7.6	7.6	118218.16	118219.136	chr11:118218160-118219136	1629	1
7.65	7.65	118218.174	118219.584	chr11:118218174-118219584	3258	1
7.7	7.7	118218.374	118219.848	chr11:118218374-118219848	2304	1
7.75	7.75	118218.829	118222.36	chr11:118218829-118222360	4608	1
7.8	7.8	118218.86	118229.258	chr11:118218860-118229258	6516	1
7.85	7.85	118219.344	118220.681	chr11:118219344-118220681	1629	1
7.9	7.9	118219.523	118225.461	chr11:118219523-118225461	9216	1
7.95	7.95	118219.585	118221.067	chr11:118219585-118221067	3258	1
8	8	118219.849	118221.564	chr11:118219849-118221564	2304	1
8.05	8.05	118220.682	118221.565	chr11:118220682-118221565	1629	1
8.1	8.1	118221.068	118225.263	chr11:118221068-118225263	3258	1
8.15	8.15	118221.565	118223.07	chr11:118221565-118223070	2304	1
8.2	8.2	118221.566	118222.673	chr11:118221566-118222673	1629	1
8.25	8.25	118222.36	118239.987	chr11:118222360-118239987	18432	1
8.3	8.3	118222.361	118224.848	chr11:118222361-118224848	4608	1
8.35	8.35	118222.674	118223.468	chr11:118222674-118223468	1629	1
8.4	8.4	118223.071	118224.812	chr11:118223071-118224812	2304	1
8.45	8.45	118223.469	118224.627	chr11:118223469-118224627	1629	1
8.5	8.5	118224.234	118242.40435	chr11:118224234-118249203	36864	1
8.55	8.55	118224.237	118242.40435	chr11:118224237-118256837	52133	1
8.6	8.6	118224.254	118234.051	chr11:118224254-118234051	13033	1
8.65	8.65	118224.628	118225.252	chr11:118224628-118225252	1629	1
8.7	8.7	118224.813	118226.715	chr11:118224813-118226715	2304	1
8.75	8.75	118224.849	118228.003	chr11:118224849-118228003	4608	1
8.8	8.8	118225.253	118226.275	chr11:118225253-118226275	1629	1
8.85	8.85	118225.264	118228.246	chr11:118225264-118228246	3258	1
8.9	8.9	118225.605	118242.40435	chr11:118225605-118243804	26066	1
8.95	8.95	118226.161	118233.711	chr11:118226161-118233711	9216	1
9	9	118226.276	118227.121	chr11:118226276-118227121	1629	1
9.05	9.05	118226.716	118228.591	chr11:118226716-118228591	2304	1
9.1	9.1	118227.122	118228.294	chr11:118227122-118228294	1629	1
9.15	9.15	118228.247	118229.399	chr11:118228247-118229399	3258	1
9.2	9.2	118228.295	118229.617	chr11:118228295-118229617	1629	1
9.25	9.25	118228.456	118231.646	chr11:118228456-118231646	4608	1
9.3	9.3	118228.592	118229.705	chr11:118228592-118229705	2304	1
9.35	9.35	118229.259	118233.705	chr11:118229259-118233705	6516	1
9.4	9.4	118229.4	118231.571	chr11:118229400-118231571	3258	1
9.45	9.45	118229.618	118230.211	chr11:118229618-118230211	1629	1
9.5	9.5	118229.706	118230.178	chr11:118229706-118230178	2304	1
9.55	9.55	118230.179	118231.781	chr11:118230179-118231781	2304	1
9.6	9.6	118230.212	118231.217	chr11:118230212-118231217	1629	1
9.65	9.65	118231.218	118231.779	chr11:118231218-118231779	1629	1
9.7	9.7	118231.572	118233.23	chr11:118231572-118233230	3258	1
9.75	9.75	118231.647	118235.159	chr11:118231647-118235159	4608	1
9.8	9.8	118231.78	118233.718	chr11:118231780-118233718	1629	1
9.85	9.85	118231.782	118232.529	chr11:118231782-118232529	2304	1
9.9	9.9	118232.53	118233.179	chr11:118232530-118233179	2304	1
9.95	9.95	118233.18	118234.772	chr11:118233180-118234772	2304	1
10	10	118233.231	118235.084	chr11:118233231-118235084	3258	1
10.05	10.05	118233.706	118239.904	chr11:118233706-118239904	6516	1
10.1	10.1	118233.712	118241.262	chr11:118233712-118241262	9216	1
10.15	10.15	118233.719	118234.653	chr11:118233719-118234653	1629	1
10.2	10.2	118234.052	118242.40435	chr11:118234052-118243502	13033	1
