y	yend	x	xend	clickSelects	showSelected2	PANEL
9.2	9.2	118229.432	118229.548	chr11:118228295-118229617	1629	1
9.25	9.25	118230.38	118231.078	chr11:118228456-118231646	4608	1
9.3	9.3	118229.432	118229.579	chr11:118228592-118229705	2304	1
9.35	9.35	118230.381	118231.161	chr11:118229259-118233705	6516	1
9.4	9.4	118230.384	118231.078	chr11:118229400-118231571	3258	1
9.45	9.45	118229.792	118230.076	chr11:118229618-118230211	1629	1
9.5	9.5	118229.862	118230.032	chr11:118229706-118230178	2304	1
9.55	9.55	118230.381	118231.096	chr11:118230179-118231781	2304	1
9.6	9.6	118230.387	118231.038	chr11:118230212-118231217	1629	1
9.65	9.65	118231.272	118231.571	chr11:118231218-118231779	1629	1
9.7	9.7	118232.129	118232.81	chr11:118231572-118233230	3258	1
9.75	9.75	118232.033	118232.819	chr11:118231647-118235159	4608	1
9.8	9.8	118232.236	118232.804	chr11:118231780-118233718	1629	1
9.85	9.85	118232.119	118232.289	chr11:118231782-118232529	2304	1
9.9	9.9	118232.916	118233.13	chr11:118232530-118233179	2304	1
9.95	9.95	118233.766	118233.914	chr11:118233180-118234772	2304	1
10	10	118234.386	118234.686	chr11:118233231-118235084	3258	1
10.05	10.05	118234.744	118236.171	chr11:118233706-118239904	6516	1
10.1	10.1	118238.64	118240.228	chr11:118233712-118241262	9216	1
10.15	10.15	118234.098	118234.272	chr11:118233719-118234653	1629	1
10.2	10.2	118238.695	118240.2	chr11:118234052-118243502	13033	1
