y	yend	x	xend	clickSelects	showSelected2	PANEL
2.95	2.95	118187.023	118188.192	chr11:118185520-118189896	4608	1
3	3	118186.422	118186.602	chr11:118185740-118186797	1629	1
3.05	3.05	118187.681	118188.159	chr11:118186459-118188914	3258	1
3.1	3.1	118187.061	118187.315	chr11:118186798-118187477	1629	1
3.15	3.15	118187.689	118188.157	chr11:118186835-118188437	2304	1
3.2	3.2	118187.665	118188.157	chr11:118187478-118188401	1629	1
3.25	3.25	118188.648	118189.932	chr11:118188402-118190759	1629	1
3.3	3.3	118189.917	118190.53	chr11:118188438-118191972	2304	1
3.35	3.35	118189.229	118189.569	chr11:118188915-118190753	3258	1
3.4	3.4	118191.017	118191.683	chr11:118189409-118195097	9216	1
3.45	3.45	118192.372	118192.925	chr11:118190098-118195843	6516	1
3.5	3.5	118191.017	118191.697	chr11:118190281-118194391	4608	1
3.55	3.55	118192.372	118192.925	chr11:118190327-118195415	13033	1
3.6	3.6	118191.234	118191.373	chr11:118190754-118191964	3258	1
3.65	3.65	118190.986	118191.697	chr11:118190760-118191990	1629	1
3.7	3.7	118192.522	118192.646	chr11:118191965-118193492	3258	1
3.75	3.75	118192.522	118192.646	chr11:118191973-118193671	2304	1
3.8	3.8	118192.522	118192.646	chr11:118191991-118192950	1629	1
3.9	3.9	118194.118	118194.753	chr11:118193493-118195694	3258	1
3.95	3.95	118194.118	118194.753	chr11:118193583-118195135	1629	1
4	4	118194.118	118194.753	chr11:118193672-118195893	2304	1
4.05	4.05	118209.784	118218.124	chr11:118194116-118250799	73728	1
4.1	4.1	118196.126	118196.274	chr11:118194392-118197114	4608	1
4.15	4.15	118209.784	118218.124	chr11:118194818-118266077	104267	1
4.2	4.2	118197.961	118200.186	chr11:118195098-118202120	9216	1
4.25	4.25	118209.784	118218.126	chr11:118195372-118224236	52133	1
4.3	4.3	118196.126	118196.228	chr11:118195386-118196748	1629	1
4.35	4.35	118197.961	118200.186	chr11:118195416-118202706	13033	1
4.4	4.4	118209.784	118218.126	chr11:118195500-118224233	36864	1
4.45	4.45	118196.126	118196.269	chr11:118195695-118197557	3258	1
4.5	4.5	118196.126	118196.274	chr11:118195894-118197229	2304	1
4.55	4.55	118205.157	118206.036	chr11:118196410-118208099	18432	1
4.6	4.6	118197.961	118200.186	chr11:118196423-118202427	6516	1
4.65	4.65	118196.93	118197.134	chr11:118196749-118197629	1629	1
4.7	4.7	118197.961	118200.186	chr11:118197194-118201802	4608	1
4.75	4.75	118197.961	118198.855	chr11:118197230-118198986	2304	1
4.8	4.8	118198.616	118200.209	chr11:118197558-118200387	3258	1
4.85	4.85	118198.322	118198.805	chr11:118197630-118199059	1629	1
4.9	4.9	118199.167	118199.733	chr11:118198987-118199961	2304	1
4.95	4.95	118199.562	118199.929	chr11:118199060-118200161	1629	1
5	5	118200.489	118200.97	chr11:118199962-118201879	2304	1
5.05	5.05	118200.489	118200.97	chr11:118200162-118201432	1629	1
5.1	5.1	118200.502	118200.97	chr11:118200388-118202617	3258	1
5.15	5.15	118209.791	118218.128	chr11:118200904-118225604	26066	1
5.2	5.2	118202.073	118202.169	chr11:118201433-118202458	1629	1
5.25	5.25	118205.172	118206.036	chr11:118202121-118208370	9216	1
5.3	5.3	118203.359	118203.397	chr11:118202212-118203695	2304	1
5.35	5.35	118205.172	118206.036	chr11:118202428-118208431	6516	1
5.4	5.4	118203.964	118204.103	chr11:118202618-118204895	3258	1
5.45	5.45	118203.611	118203.723	chr11:118202692-118203892	1629	1
5.5	5.5	118205.157	118206.043	chr11:118202707-118207605	13033	1
5.55	5.55	118205.21	118206.043	chr11:118202864-118207472	4608	1
5.6	5.6	118203.968	118204.103	chr11:118203696-118204821	2304	1
5.7	5.7	118205.217	118205.644	chr11:118204409-118206012	1629	1
5.75	5.75	118205.21	118205.644	chr11:118204822-118206054	2304	1
5.8	5.8	118205.21	118205.644	chr11:118204896-118205988	3258	1
5.85	5.85	118206.077	118206.414	chr11:118205989-118207487	3258	1
5.9	5.9	118206.323	118206.344	chr11:118206013-118206943	1629	1
5.95	5.95	118206.323	118206.344	chr11:118206055-118206943	2304	1
6.05	6.05	118207.469	118207.837	chr11:118206944-118208390	2304	1
6	6	118207.469	118207.837	chr11:118206944-118208392	1629	1
6.1	6.1	118208.302	118208.462	chr11:118207488-118209535	3258	1
6.15	6.15	118209.806	118218.111	chr11:118207606-118220428	13033	1
6.2	6.2	118209.806	118218.124	chr11:118208100-118222359	18432	1
6.25	6.25	118209.814	118213.619	chr11:118208371-118214262	9216	1
6.3	6.3	118208.979	118209.118	chr11:118208391-118209537	2304	1
6.35	6.35	118208.979	118209.118	chr11:118208393-118209422	1629	1
6.4	6.4	118210.818	118213.619	chr11:118208777-118213897	6516	1
6.45	6.45	118210.819	118213.618	chr11:118209252-118213860	4608	1
6.5	6.5	118209.8	118209.944	chr11:118209423-118210639	1629	1
6.55	6.55	118210.822	118211.473	chr11:118209536-118211789	3258	1
6.6	6.6	118209.8	118209.944	chr11:118209538-118210524	2304	1
6.65	6.65	118210.707	118210.82	chr11:118210525-118210925	2304	1
6.7	6.7	118210.902	118211.473	chr11:118210640-118211926	1629	1
6.75	6.75	118211.015	118211.428	chr11:118210926-118211667	2304	1
6.8	6.8	118212.093	118212.689	chr11:118211668-118213341	2304	1
6.85	6.85	118212.093	118212.689	chr11:118211790-118213354	3258	1
6.9	6.9	118212.116	118212.689	chr11:118211927-118213402	1629	1
6.95	6.95	118213.463	118213.62	chr11:118213342-118214904	2304	1
7	7	118213.462	118213.62	chr11:118213355-118214508	3258	1
7.05	7.05	118213.462	118213.619	chr11:118213403-118214361	1629	1
7.1	7.1	118215.162	118216.804	chr11:118213898-118218859	6516	1
7.15	7.15	118215.157	118216.824	chr11:118214263-118219522	9216	1
7.2	7.2	118215.162	118216.804	chr11:118214496-118218828	4608	1
7.25	7.25	118215.162	118216.792	chr11:118214509-118217408	3258	1
7.3	7.3	118215.157	118216.054	chr11:118214880-118216310	1629	1
7.35	7.35	118215.184	118216.822	chr11:118214905-118217190	2304	1
7.4	7.4	118216.726	118216.788	chr11:118216311-118217053	1629	1
7.45	7.45	118217.486	118217.807	chr11:118217054-118218159	1629	1
7.5	7.5	118217.633	118218.063	chr11:118217257-118218373	2304	1
7.55	7.55	118217.695	118217.807	chr11:118217409-118218173	3258	1
7.6	7.6	118218.488	118218.616	chr11:118218160-118219136	1629	1
7.65	7.65	118218.488	118218.614	chr11:118218174-118219584	3258	1
7.7	7.7	118218.619	118218.81	chr11:118218374-118219848	2304	1
7.75	7.75	118220.693	118220.993	chr11:118218829-118222360	4608	1
7.8	7.8	118219.035	118220.57	chr11:118218860-118229258	6516	1
7.85	7.85	118219.598	118219.842	chr11:118219344-118220681	1629	1
7.9	7.9	118220.693	118220.993	chr11:118219523-118225461	9216	1
7.95	7.95	118220.343	118220.57	chr11:118219585-118221067	3258	1
8	8	118220.691	118221.02	chr11:118219849-118221564	2304	1
8.05	8.05	118221.131	118221.261	chr11:118220682-118221565	1629	1
8.1	8.1	118223.278	118224.92	chr11:118221068-118225263	3258	1
8.15	8.15	118222.151	118222.414	chr11:118221565-118223070	2304	1
8.2	8.2	118222.151	118222.332	chr11:118221566-118222673	1629	1
8.25	8.25	118230.365	118231.184	chr11:118222360-118239987	18432	1
8.3	8.3	118223.048	118224.222	chr11:118222361-118224848	4608	1
8.35	8.35	118223.12	118223.271	chr11:118222674-118223468	1629	1
8.4	8.4	118223.665	118224.221	chr11:118223071-118224812	2304	1
8.45	8.45	118223.871	118224.221	chr11:118223469-118224627	1629	1
8.5	8.5	118230.365	118231.189	chr11:118224234-118249203	36864	1
8.55	8.55	118230.365	118231.189	chr11:118224237-118256837	52133	1
8.6	8.6	118230.366	118231.162	chr11:118224254-118234051	13033	1
8.65	8.65	118224.798	118224.92	chr11:118224628-118225252	1629	1
8.7	8.7	118225.433	118226.083	chr11:118224813-118226715	2304	1
8.75	8.75	118225.475	118225.924	chr11:118224849-118228003	4608	1
8.8	8.8	118225.503	118225.691	chr11:118225253-118226275	1629	1
8.85	8.85	118225.495	118225.924	chr11:118225264-118228246	3258	1
8.9	8.9	118230.366	118231.189	chr11:118225605-118243804	26066	1
8.95	8.95	118230.37	118231.162	chr11:118226161-118233711	9216	1
9	9	118226.863	118226.963	chr11:118226276-118227121	1629	1
9.05	9.05	118227.532	118227.635	chr11:118226716-118228591	2304	1
9.1	9.1	118227.536	118227.733	chr11:118227122-118228294	1629	1
9.15	9.15	118228.873	118228.973	chr11:118228247-118229399	3258	1
9.2	9.2	118229.401	118229.548	chr11:118228295-118229617	1629	1
9.25	9.25	118230.379	118231.109	chr11:118228456-118231646	4608	1
9.3	9.3	118229.401	118229.584	chr11:118228592-118229705	2304	1
9.35	9.35	118230.382	118231.162	chr11:118229259-118233705	6516	1
9.4	9.4	118230.383	118231.108	chr11:118229400-118231571	3258	1
9.45	9.45	118229.792	118230.056	chr11:118229618-118230211	1629	1
9.5	9.5	118229.862	118230.032	chr11:118229706-118230178	2304	1
9.55	9.55	118230.383	118231.11	chr11:118230179-118231781	2304	1
9.6	9.6	118230.395	118230.922	chr11:118230212-118231217	1629	1
9.65	9.65	118231.272	118231.571	chr11:118231218-118231779	1629	1
9.7	9.7	118232.238	118232.839	chr11:118231572-118233230	3258	1
9.75	9.75	118231.982	118232.794	chr11:118231647-118235159	4608	1
9.8	9.8	118231.982	118232.794	chr11:118231780-118233718	1629	1
9.85	9.85	118232.119	118232.289	chr11:118231782-118232529	2304	1
9.9	9.9	118232.916	118233.134	chr11:118232530-118233179	2304	1
9.95	9.95	118233.766	118233.914	chr11:118233180-118234772	2304	1
10	10	118233.766	118233.912	chr11:118233231-118235084	3258	1
10.05	10.05	118234.744	118236.171	chr11:118233706-118239904	6516	1
10.1	10.1	118234.744	118236.171	chr11:118233712-118241262	9216	1
10.15	10.15	118234.098	118234.277	chr11:118233719-118234653	1629	1
10.2	10.2	118238.695	118240.2	chr11:118234052-118243502	13033	1
