y	yend	x	xend	clickSelects	showSelected1	PANEL
7.35	7.4	118216.57	118220.883	chr11:118214905-118217190	2304	1
7.4	7.45	118216.57	118220.883	chr11:118216311-118217053	1629	1
7.8	7.85	118222.047	118228.604	chr11:118218860-118229258	6516	1
7.9	7.95	118222.047	118228.604	chr11:118219523-118225461	9216	1
8.1	8.15	118222.047	118228.604	chr11:118221068-118225263	3258	1
8.25	8.3	118222.047	118228.604	chr11:118222360-118239987	18432	1
8.25	8.3	118229.419	118230.534	chr11:118222360-118239987	18432	1
8.25	8.3	118230.778	118232.881	chr11:118222360-118239987	18432	1
8.5	8.55	118222.047	118228.604	chr11:118224234-118249203	36864	1
8.5	8.55	118229.419	118230.534	chr11:118224234-118249203	36864	1
8.5	8.55	118230.778	118232.881	chr11:118224234-118249203	36864	1
8.55	8.6	118222.047	118228.604	chr11:118224237-118256837	52133	1
8.55	8.6	118229.419	118230.534	chr11:118224237-118256837	52133	1
8.55	8.6	118230.778	118232.881	chr11:118224237-118256837	52133	1
8.6	8.65	118222.047	118228.604	chr11:118224254-118234051	13033	1
8.6	8.65	118229.419	118230.534	chr11:118224254-118234051	13033	1
8.6	8.65	118230.778	118232.881	chr11:118224254-118234051	13033	1
8.7	8.75	118222.047	118228.604	chr11:118224813-118226715	2304	1
8.75	8.8	118222.047	118228.604	chr11:118224849-118228003	4608	1
8.9	8.95	118229.419	118230.534	chr11:118225605-118243804	26066	1
8.9	8.95	118230.778	118232.881	chr11:118225605-118243804	26066	1
8.95	9	118229.419	118230.534	chr11:118226161-118233711	9216	1
8.95	9	118230.778	118232.881	chr11:118226161-118233711	9216	1
9.1	9.15	118222.047	118228.604	chr11:118227122-118228294	1629	1
9.25	9.3	118229.419	118230.534	chr11:118228456-118231646	4608	1
9.25	9.3	118230.778	118232.881	chr11:118228456-118231646	4608	1
9.35	9.4	118229.419	118230.534	chr11:118229259-118233705	6516	1
9.35	9.4	118230.778	118232.881	chr11:118229259-118233705	6516	1
9.4	9.45	118229.419	118230.534	chr11:118229400-118231571	3258	1
9.4	9.45	118230.778	118232.881	chr11:118229400-118231571	3258	1
9.55	9.6	118229.419	118230.534	chr11:118230179-118231781	2304	1
9.55	9.6	118230.778	118232.881	chr11:118230179-118231781	2304	1
9.6	9.65	118229.419	118230.534	chr11:118230212-118231217	1629	1
9.6	9.65	118230.778	118232.881	chr11:118230212-118231217	1629	1
